994.0454,577.1031,,,
992.9193,575.7924,1.26810121,1.71793449,1.728014959
993.2633,575.9589,0.118336,0.02772225,0.382175679
992.6937,575.4944,0.32444416,0.21576025,0.734985993
992.9328,575.5749,0.05716881,0.00648025,0.252287653
992.3167,574.8411,0.37957921,0.53846244,0.9581449
993.2883,576.2739,0.94400656,2.05291584,1.731162153
992.7964,575.466,0.24196561,0.65270241,0.945868923
993.0215,575.8713,0.05067001,0.16426809,0.463614171
993.0134,575.8751,6.561E-05,1.444E-05,0.008947067
992.6984,575.511,0.099225,0.13256881,0.481449696
992.5529,575.544,0.02117025,0.001089,0.149195342
993.0452,575.7693,0.24235929,0.05076009,0.541405006
993.0119,575.9499,0.00110889,0.03261636,0.183644357
993.4525,576.4432,0.19412836,0.24334489,0.661417606
993.2178,576.231,0.05508409,0.04502884,0.316406274
993.1528,576.1024,0.004225,0.01653796,0.144093581
993.0109,576.1186,0.02013561,0.00026244,0.142821742
993.1573,576.3497,0.02143296,0.05340721,0.273569315
993.1644,576.2505,5.041E-05,0.00984064,0.099453758
993.2232,576.4341,0.00345744,0.03370896,0.192785892
992.7286,575.7828,0.24462916,0.42419169,0.817814679
992.9768,576.2121,0.06160324,0.18429849,0.495884795
993.0389,576.3663,0.00385641,0.02377764,0.166234924
993.4612,576.9916,0.17833729,0.39100009,0.754544485
992.5287,575.5314,0.86955625,2.13218404,1.732553113
992.7802,575.8926,0.06325225,0.13046544,0.440133718
992.808,575.9127,0.00077284,0.00040401,0.034305247
992.6055,575.7545,0.04100625,0.02502724,0.256969823
992.5154,575.5193,0.00811801,0.05531904,0.251867128
992.909,575.9768,0.15492096,0.20930625,0.603512394
992.9466,576.2231,0.00141376,0.06066369,0.249153467
992.9434,576.3929,1.024E-05,0.02883204,0.16983015
992.7324,576.0463,0.044521,0.12013156,0.405774026
992.6135,575.9269,0.01413721,0.01425636,0.168503917
992.2844,575.3829,0.10830681,0.295936,0.63580092
991.8762,574.9221,0.16662724,0.21233664,0.615600422
992.2028,575.3835,0.10666756,0.21288996,0.565294189
992.4532,575.7975,0.06270016,0.171396,0.483834848
992.4653,575.8032,0.00014641,3.249E-05,0.01337535
993.2596,576.8348,0.63091249,1.06419856,1.301964304
993.1874,576.7665,0.00521284,0.00466489,0.09938677
992.9431,576.554,0.05968249,0.04515625,0.32378811
991.9434,574.9561,0.99940009,2.55328441,1.884856626
993.0059,576.5693,1.12890625,2.60241424,1.931662623
992.6541,576.0316,0.12376324,0.28912129,0.642560915
993.3991,577.1968,0.555025,1.35769104,1.383009776
993.1887,576.6685,0.04426816,0.27910089,0.568655476
992.0953,575.7277,1.19552356,0.88510464,1.442438283
993.2259,577.0087,1.27825636,1.640961,1.708571731
992.5798,576.1317,0.41744521,0.769129,1.089299871
993.5389,577.6486,0.91987281,2.30098561,1.794675018
993.0104,576.7352,0.27931225,0.83429956,1.055278072
992.8486,576.4559,0.02617924,0.07800849,0.322781242
993.1309,576.9506,0.07969329,0.24472809,0.569580003
992.9614,576.6579,0.02873025,0.08567329,0.338235924
992.7007,576.4037,0.06796449,0.06461764,0.364118291
992.9531,577.045,0.06370576,0.41126569,0.689181725
992.538,576.3865,0.17230801,0.43362225,0.778415223
992.5522,576.2468,0.00020164,0.01951609,0.140419835
991.6204,575.3085,0.86825124,0.88040689,1.322368379
992.584,576.4328,0.92852496,1.26405049,1.480734767
992.4769,576.4676,0.01147041,0.00121104,0.112611944
992.6006,576.3818,0.01530169,0.00736164,0.150543449
992.9771,577.3198,0.14175225,0.879844,1.010740446
992.4507,576.4076,0.27709696,0.83210884,1.053188397
992.7169,576.8494,0.07086244,0.19518724,0.515800039
992.8568,576.9607,0.01957201,0.01238769,0.178772761
992.4198,576.4034,0.190969,0.31058329,0.708203565
992.54,576.4628,0.01444804,0.00352836,0.134076098
992.2551,576.4286,0.08116801,0.00116964,0.286945378
992.8535,576.9158,0.35808256,0.23736384,0.771651735
992.871,577.4438,0.00030625,0.278784,0.52828993
992.2124,576.0005,0.43375396,2.08311489,1.586464261
992.192,576.4133,0.00041616,0.17040384,0.413303762
992.8713,576.9282,0.46144849,0.26512201,0.852391049
992.8289,577.3629,0.00179776,0.18896409,0.436762922
992.8647,576.9716,0.00128164,0.15311569,0.392934257
992.8672,577.5174,6.25E-06,0.29789764,0.545805726
992.0683,576.1171,0.63824121,1.96084009,1.612166648
993.1156,577.5835,1.09683729,2.15032896,1.801989525
991.8835,575.8011,1.51807041,3.17694976,2.166799522
992.2711,576.4799,0.15023376,0.46076944,0.781666937
992.0262,576.1876,0.05997601,0.08543929,0.381333581
991.7421,575.9144,0.08071281,0.07463824,0.394145975
992.431,576.672,0.47458321,0.57395776,1.023982895
992.071,576.1853,0.1296,0.23687689,0.605373348
992.5897,576.9495,0.26904969,0.58400164,0.923607779
992.4505,577.0018,0.01937664,0.00273529,0.148700807
992.0675,576.1625,0.146689,0.70442449,0.922558123
993.1888,578.0726,1.25731369,3.64848201,2.21490309
993.072,577.8228,0.01364224,0.06240004,0.275757647
992.6114,577.1266,0.21215236,0.48469444,0.834773502
993.2979,578.3847,0.47128225,1.58281561,1.433212427
993.4084,578.4564,0.01221025,0.00514089,0.131723726
992.7509,577.3713,0.43230625,1.17744201,1.268758551
992.5588,577.2578,0.03690241,0.01288225,0.223124763
992.6835,577.3364,0.01555009,0.00617796,0.147404376
992.1377,576.6421,0.29789764,0.48205249,0.883147853
992.686,577.3418,0.30063289,0.48958009,0.888939244
992.5391,577.3556,0.02157961,0.00019044,0.147546772
992.4554,577.1071,0.00700569,0.06175225,0.262217353
992.5388,577.3181,0.00695556,0.044521,0.226884464
992.467,577.1355,0.00515524,0.03334276,0.196209072
992.3803,576.9803,0.00751689,0.02408704,0.177774942
992.3503,577.1055,0.0009,0.01567504,0.128744087
992.5172,577.4084,0.02785561,0.09174841,0.345838141
992.6288,577.4677,0.01245456,0.00351649,0.12637662
992.8099,577.7551,0.03279721,0.08259876,0.339699823
992.3245,577.0076,0.23561316,0.55875625,0.891274038
991.73,576.0902,0.35343025,0.84162276,1.093184801
992.8466,577.6914,1.24679556,2.56384144,1.952085295
992.578,577.3868,0.07214596,0.09278116,0.406112201
993.0025,578.1204,0.18020025,0.53816896,0.84756664
993.1766,578.4297,0.03031081,0.09566649,0.354932811
992.0999,576.8423,1.15928289,2.51983876,1.91810366
992.2403,577.05,0.01971216,0.04313929,0.250701915
992.66,577.7033,0.17614809,0.42680089,0.776497894
991.4196,575.9367,1.53859216,3.12087556,2.158580024
992.4125,577.3853,0.98585041,2.09844196,1.756215354
991.872,576.5428,0.29214025,0.70980625,1.000972777
991.5444,576.1845,0.10732176,0.12837889,0.485490113
992.2716,577.2572,0.52881984,1.15068529,1.295957225
991.5538,576.1779,0.51523684,1.16488849,1.296196486
991.8932,576.9075,0.11519236,0.53231616,0.804679141
991.8005,576.9191,0.00859329,0.00013456,0.093422963
992.2418,577.4202,0.19474569,0.25110121,0.66771768
992.9341,578.3705,0.47927929,0.90307009,1.17573355
993.0541,578.7497,0.0144,0.14379264,0.397734384
992.3234,577.6115,0.53392249,1.29549924,1.352561174
